Id,SalePrice
1784,85964.90130238276
1785,101183.3455620454
1786,132748.24540916475
1787,165717.2361092909
1788,28641.643082442402
1789,97401.44170360191
1790,33140.15548479656
1791,212227.38171043195
1792,169044.67469322233
1793,154024.62782616675
1794,177900.75853080413
1795,127833.73880814662
1796,129382.2461556
1797,140318.85996895604
1798,101478.01118255331
1799,100951.40197727171
1800,102193.72942756297
1801,97844.18667172844
1802,149303.28027508146
1803,170318.72949459119
1804,137040.67470669065
1805,142324.52928986907
1806,136651.58952863695
1807,168935.8638190964
1808,120071.14438300318
1809,131410.25782783906
1810,145202.9032100711
1811,69855.32750366157
1812,108956.24273275974
1813,113500.41009890306
1814,81259.86592192732
1815,11374.192872355285
1816,88491.2776593967
1817,96409.53432770277
1818,153040.39988339803
1819,122284.96798017033
1820,53968.723203767266
1821,108278.35316903627
1822,161806.1671268639
1823,29086.56775280024
1824,131914.89473137486
1825,132146.0840387672
1826,94799.40354933211
1827,96195.09437895595
1828,131838.3233512467
1829,167578.2113474458
1830,162417.83818201226
1831,182373.52278609312
1832,114317.71009520924
1833,153024.0357328371
1834,126496.02761987125
1835,131112.54301690654
1836,124960.38331847888
1837,104537.9482382072
1838,116342.30986544926
1839,81189.24027935712
1840,161838.66195443802
1841,126643.48218738771
1842,74334.17626260157
1843,120311.36959581001
1844,128617.06966363097
1845,128905.62261427374
1846,151065.39652768563
1847,156392.23041162285
1848,15303.379638323619
1849,120682.57520430413
1850,114721.22611108626
1851,144206.17250025616
1852,119622.42087416415
1853,116440.00940242078
1854,183885.42068020994
1855,156619.19532106764
1856,238403.50559715152
1857,140041.53016869602
1858,128147.01454101823
1859,111356.47254464187
1860,153402.9652151048
1861,110319.21694601461
1862,284876.57937695057
1863,283341.47181284236
1864,283354.91673119616
1865,322513.5914851999
1866,312454.95117858116
1867,240521.58466117497
1868,283879.0538494782
1869,223191.99712421437
1870,251176.60642857704
1871,248237.29117802525
1872,173013.146367107
1873,227028.9350135994
1874,139230.0231389354
1875,207340.89354853396
1876,207955.10347552848
1877,220798.1743432511
1878,215232.00188662222
1879,105993.12335252523
1880,147028.54619601247
1881,249797.90595279582
1882,249790.87702405144
1883,193413.3424458275
1884,208233.211086502
1885,256739.58484753448
1886,272936.4674452978
1887,232567.18354077445
1888,287971.5378195927
1889,168242.98561255558
1890,109569.32648777211
1891,141588.47527097765
1892,68474.2653204358
1893,130647.23776182736
1894,111529.04605692293
1895,154492.08705695736
1896,116067.15545582277
1897,110040.98911627632
1898,116877.69582724635
1899,148512.70944501128
1900,148473.02794573287
1901,165958.08913071587
1902,140151.94700690795
1903,212463.62270865886
1904,129276.1963986698
1905,194097.19172063464
1906,156048.5228512559
1907,209537.6601575673
1908,131126.03773314034
1909,150877.93507203105
1910,135708.40354335256
1911,214913.9426098421
1912,288004.76696384716
1913,156271.47849666578
1914,46103.893642201845
1915,251029.55449243722
1916,19787.96221262886
1917,263563.20951205416
1918,144786.44898192905
1919,192672.8851974685
1920,178201.0421516876
1921,337446.49703563465
1922,297092.86277355923
1923,227853.7696047334
1924,229869.6135244355
1925,226126.3086672732
1926,339260.14116388134
1927,125755.77126928343
1928,165540.85999772343
1929,105840.10468490998
1930,131935.77235009748
1931,141738.41388018982
1932,136026.51561275258
1933,161372.23764416756
1934,185677.01010538096
1935,181655.4950906054
1936,185854.04824485764
1937,185967.43640424515
1938,172156.38392300083
1939,238761.37942991726
1940,192163.82820485736
1941,181208.24119123042
1942,196058.93754444382
1943,203896.79888627882
1944,281715.114275905
1945,327318.4266100856
1946,161302.86438604834
1947,270643.45368741004
1948,176857.8580432608
1949,251238.4385577952
1950,210908.69939800882
1951,271115.4029735373
1952,237327.394676777
1953,196095.4641688009
1954,222574.25024181622
1955,134156.62171241007
1956,323925.98676352453
1957,178164.8120495837
1958,305424.8592036124
1959,127425.83047172235
1960,89893.19819046411
1961,114974.8423316236
1962,109169.69115322147
1963,123804.5684901445
1964,100951.58658631385
1965,135260.24536395766
1966,150080.86054250918
1967,277754.23149127763
1968,345552.3995924284
1969,335942.31138635677
1970,350328.7596732941
1971,397962.561756998
1972,338481.4283466448
1973,268346.51169272064
1974,296141.2734379903
1975,421648.31971784186
1976,296084.5617132249
1977,345223.086696529
1978,307240.5538667428
1979,300569.8565355853
1980,194430.30107428198
1981,312127.94860680023
1982,225850.30519905238
1983,209719.90955211915
1984,182844.66447503393
1985,241530.93267817487
1986,240862.98254828685
1987,194290.02409640298
1988,180624.0646524671
1989,205046.81382382632
1990,223391.32070382911
1991,220162.96958030335
1992,242510.83315185521
1993,183345.50962484925
1994,240004.73347649205
1995,197433.9686395467
1996,286991.7709680304
1997,286600.6809540928
1998,311858.46618750825
1999,263500.59399446443
2000,302781.9114985386
2001,271065.2270552874
2002,253339.5355135579
2003,263787.22975045576
2004,282419.5924558737
2005,224988.10102622182
2006,214198.7433824911
2007,262563.7022820883
2008,220026.13665981282
2009,194663.88003347156
2010,209810.8943867706
2011,169065.72820447822
2012,180508.50085443485
2013,171980.9565684285
2014,189944.54994669947
2015,201033.92029332434
2016,192362.1092766609
2017,205438.3489814633
2018,108702.80673740403
2019,128866.45026141679
2020,77432.42259615863
2021,88406.74976652715
2022,193750.52080922126
2023,134885.66068362322
2024,270263.28641528863
2025,336109.4145007198
2026,179674.88632664963
2027,148691.81522765354
2028,166958.21335273137
2029,166519.45985047537
2030,260078.36009051668
2031,246707.1571440752
2032,234272.5387721592
2033,253665.09700358653
2034,172646.5511358261
2035,236972.17136509222
2036,221707.47155042383
2037,224574.86993509525
2038,294548.99183809635
2039,208428.69938983436
2040,343708.6061134012
2041,271022.37598355085
2042,210102.86924090207
2043,173514.08926591527
2044,192007.02686588367
2045,212067.29943522293
2046,130286.83660942706
2047,134797.63347623468
2048,137974.651904853
2049,120838.4976802973
2050,181166.98348942137
2051,108146.50524485105
2052,132758.69585513225
2053,138984.4606991596
2054,66695.73900265206
2055,159218.0227065803
2056,142805.43815465266
2057,100062.90219100966
2058,216712.60142140923
2059,131199.97547071258
2060,190916.7346645656
2061,201020.55423449905
2062,112659.27025809995
2063,102024.16734383063
2064,129578.50709355477
2065,118793.53527383896
2066,188500.48491763877
2067,114205.26527014462
2068,128673.1518309777
2069,71032.03773513745
2070,96887.99184368068
2071,67586.96921020019
2072,162059.54607228696
2073,133240.47174753173
2074,188909.8075485371
2075,147031.89513555256
2076,125143.12043322058
2077,124838.63171978126
2078,104986.80524493469
2079,141903.4755597689
2080,122969.47709444718
2081,113389.98900114064
2082,117008.44147671753
2083,139297.00689841056
2084,95191.41187318141
2085,103053.97950799618
2086,147412.7968323612
2087,132583.03313376725
2088,105352.17336769163
2089,61379.254459146
2090,119634.38549339905
2091,81763.48596134532
2092,148945.27559599484
2093,131641.0788561806
2094,147659.53351412335
2095,134402.27129856212
2096,77321.32444057817
2097,97735.96066257701
2098,151091.90557307022
2099,13643.15269274643
2100,59253.23407816206
2101,100975.88992177212
2102,146362.02208749525
2103,88705.65529392177
2104,137142.6460202012
2105,136443.56312016275
2106,26732.59030418418
2107,208973.9657784048
2108,120429.54328875284
2109,96912.2482774462
2110,122238.72848731227
2111,170688.07511580217
2112,124010.20769566571
2113,112163.1176953548
2114,117313.02796144638
2115,153299.49071049824
2116,119776.67456398852
2117,145447.07910003857
2118,122489.8588277527
2119,106385.36183731997
2120,114224.26841162093
2121,58731.35459241533
2122,86432.31263623695
2123,99338.88163740822
2124,185868.21509681077
2125,133137.829354539
2126,145074.17860180693
2127,183025.85128918098
2128,135513.78976000653
2129,119019.51717681711
2130,127123.01328361215
2131,160280.99161823763
2132,128060.78087737918
2133,134944.17910868552
2134,126081.01711790072
2135,114588.15843626199
2136,31780.99347008724
2137,104656.43172151939
2138,132811.44984102942
2139,157156.77770361904
2140,135015.44141914177
2141,157671.16178449098
2142,113965.96201582387
2143,137758.2419042121
2144,99013.9724860136
2145,134867.84237881744
2146,190694.6315871316
2147,151329.76729914005
2148,162458.60103375622
2149,139903.1940817865
2150,228869.36553554767
2151,132094.09757407795
2152,180628.26204263692
2153,186386.26558456704
2154,112482.48034391942
2155,148260.50824072486
2156,266190.712262029
2157,247016.61736896838
2158,229635.0032388791
2159,218436.5341315306
2160,184303.78525115194
2161,257937.73029123613
2162,372062.85487687116
2163,320348.5070926882
2164,251298.84283529472
2165,207450.688636566
2166,152803.61216722493
2167,219436.63841170928
2168,196981.7509305828
2169,197786.93360831978
2170,218587.12611073343
2171,158664.1287999199
2172,133158.3264015931
2173,191736.61206297827
2174,237899.76498712873
2175,296642.3246891894
2176,287766.2350310033
2177,235038.5938519872
2178,231176.7135015758
2179,151777.348298449
2180,243190.51328135276
2181,196234.68464914028
2182,232387.70271802478
2183,191978.3057723557
2184,126004.02811042772
2185,125296.48955312365
2186,166078.43571072997
2187,161770.07124099968
2188,164650.1981351552
2189,270986.8638792906
2190,71025.82258770248
2191,73019.531108331
2192,65926.372039827
2193,116033.44502594945
2194,112731.24169274204
2195,89787.41429822176
2196,74779.42973128118
2197,95093.39021237794
2198,179971.2165308678
2199,190427.14490452403
2200,147207.5997723224
2201,141439.99340601842
2202,202430.17048013996
2203,122135.8164728274
2204,145018.58311617648
2205,101057.43586540705
2206,146398.23838111846
2207,209137.13991507114
2208,250967.79111443873
2209,195033.49343015644
2210,133332.17702878144
2211,132404.0701362001
2212,118213.84175716498
2213,104395.62322693941
2214,130307.60865604732
2215,94982.46613145125
2216,143307.48309154384
2217,21321.947816397937
2218,75987.17520857189
2219,72805.77542495489
2220,46017.4157266097
2221,251888.9814792885
2222,237562.36221226602
2223,288664.92105557275
2224,236063.60546388797
2225,119953.76590946311
2226,187222.30487242545
2227,221635.2173989438
2228,272165.3161139178
2229,238733.6192373514
2230,142983.24553054053
2231,209981.22925040353
2232,200968.46109006525
2233,190216.79165087309
2234,249879.1860555198
2235,210996.6104657952
2236,257666.6866006485
2237,308762.8242565977
2238,247535.0521055045
2239,139264.74792545656
2240,162983.02045670355
2241,146428.37252231006
2242,114371.77903871628
2243,108772.64370560244
2244,85867.82861848705
2245,84022.07295378257
2246,134063.89819791837
2247,138224.3786246457
2248,120378.39625315618
2249,110106.60135691095
2250,129813.03442890727
2251,99782.97265794041
2252,203009.87332038482
2253,160265.43480887607
2254,182695.30332263483
2255,208129.4390528318
2256,185727.10585587606
2257,200553.02100861928
2258,175995.1600358907
2259,184371.16065224557
2260,174599.93498107995
2261,195077.39587008714
2262,211163.7525884036
2263,315856.975365859
2264,381787.2401457713
2265,168980.55523754348
2266,257776.3565562374
2267,345321.83173667267
2268,354511.2252756888
2269,168573.91838650097
2270,206804.49767253263
2271,235718.62788330062
2272,239420.13374557762
2273,175438.4271730752
2274,203211.60024303937
2275,187337.6046411511
2276,192253.2823525045
2277,199919.85658733494
2278,170164.6275742803
2279,99966.56229665206
2280,94473.87645750999
2281,164069.69460780098
2282,179968.40520584298
2283,119978.35050014261
2284,100723.42854113592
2285,145294.6256520403
2286,115101.45982350403
2287,313949.18570286385
2288,262943.30488811154
2289,315138.91849040985
2290,359809.76355221705
2291,301361.3118161829
2292,371158.607702008
2293,373385.5310690927
2294,332357.2635024218
2295,401134.4321322206
2296,251870.8897608409
2297,291986.75090415846
2298,294809.99385432596
2299,325343.78236599546
2300,306285.7749006108
2301,277623.8357144152
2302,256803.92731097873
2303,253640.83405673385
2304,245641.56397361212
2305,191476.0782078823
2306,193259.25217054522
2307,198181.89718970092
2308,222520.73409043878
2309,268075.893609531
2310,208111.8439993569
2311,216260.04625148972
2312,183829.78098091407
2313,175671.06832980964
2314,189006.41946494504
2315,178614.09074972727
2316,206905.8076893214
2317,192425.85919784865
2318,170583.45384666504
2319,190027.84981629293
2320,190342.73380621005
2321,259557.42291352685
2322,201018.8082587616
2323,191483.55569508713
2324,199298.0228912711
2325,205917.43256643455
2326,183645.8681498975
2327,209066.24454809277
2328,222842.23666572847
2329,197753.67966086225
2330,193728.46884762327
2331,320235.3399674422
2332,352663.98389280634
2333,308546.6795815029
2334,257740.9840283745
2335,271125.8532941183
2336,305628.6664904058
2337,191933.1371412889
2338,271090.69488793565
2339,239394.40077804864
2340,369150.8141030809
2341,203414.95352561813
2342,246706.73442790026
2343,233896.00824392072
2344,236791.38345764388
2345,244554.29270387974
2346,207394.32774938474
2347,189168.17190182715
2348,235710.82698728118
2349,170993.95701029123
2350,275213.05328883464
2351,235353.56443976724
2352,264783.04490912356
2353,255745.13978660406
2354,148448.51949785202
2355,163351.36986122996
2356,158664.36182864796
2357,207343.39659273898
2358,191985.85752105544
2359,128870.05058513948
2360,117481.21642461483
2361,143872.03991239093
2362,275974.46791254915
2363,147576.0069713508
2364,194398.10152420815
2365,225413.0274522281
2366,193301.02950207418
2367,215260.4169394003
2368,197491.81255804322
2369,203516.80278528266
2370,172322.87699526985
2371,148385.517799213
2372,186234.1542150771
2373,275336.43070636876
2374,295093.2270117167
2375,234662.5973365083
2376,298486.93862539367
2377,320646.32374104834
2378,157958.77965344157
2379,237167.2996372827
2380,154070.07671618223
2381,183722.93735448987
2382,236872.8654594973
2383,225596.4180619097
2384,257280.1104154512
2385,178390.48861850606
2386,138697.90656142024
2387,122345.07533462968
2388,111553.47717444686
2389,131232.48662468226
2390,151588.2591439252
2391,134797.47473260754
2392,95756.26677498332
2393,187117.09010245343
2394,135683.34949988214
2395,211141.2166019922
2396,152612.05636537302
2397,224184.3799301637
2398,131916.10687802423
2399,41399.75441444846
2400,48030.39191166806
2401,114242.75055499183
2402,144576.57886173873
2403,140067.4736737776
2404,141614.26874412707
2405,171709.1108160987
2406,146047.42257857526
2407,118119.50835120113
2408,151519.7969934104
2409,110516.87277437997
2410,199346.25392609223
2411,109879.38516810042
2412,147552.64295295853
2413,113047.55220872228
2414,130923.64261961792
2415,125211.90582219273
2416,138700.11451296945
2417,125644.1226870864
2418,120094.79401954677
2419,97600.82627967623
2420,112049.35088297742
2421,125346.4806305109
2422,102132.71824142447
2423,119253.54391485912
2424,146277.09693472477
2425,237752.76091534222
2426,151313.34682396956
2427,124230.6627312926
2428,192785.317538439
2429,100965.8242812077
2430,134748.20169697114
2431,96339.33415327553
2432,126657.52054427395
2433,134663.40073003102
2434,123523.35754232918
2435,144727.67150989774
2436,94004.41269382898
2437,96491.67240469618
2438,103238.79481785762
2439,115205.74916099099
2440,134587.6057543945
2441,100260.20720749424
2442,95197.91751710995
2443,140575.01110541326
2444,133865.65086271026
2445,62461.84702333383
2446,117608.17855378025
2447,207089.7108981951
2448,138512.23964032828
2449,114074.90077056078
2450,165483.87350662675
2451,110876.70508927334
2452,218258.03499617212
2453,77469.63869027834
2454,119216.07111863344
2455,139992.26913207298
2456,129613.62373099168
2457,117513.7278677923
2458,117977.45646584773
2459,93074.28984365269
2460,151680.92030371673
2461,114011.59286418062
2462,123891.82563774398
2463,133401.52917491895
2464,172264.91036676563
2465,143617.62654145522
2466,102928.90168167528
2467,164010.42950754304
2468,78278.93444305047
2469,79532.25721611764
2470,203734.0911971153
2471,222418.9401927376
2472,180374.59955052094
2473,96736.65372403403
2474,61348.2593786731
2475,248262.63254099313
2476,91426.406047475
2477,87380.10131327418
2478,166685.23521941894
2479,97933.5824640218
2480,133930.96067674243
2481,119795.86721952067
2482,118548.59815640206
2483,93340.61595397309
2484,139848.1344345968
2485,119594.81057565863
2486,138039.29957297904
2487,209749.5492156634
2488,176563.748207207
2489,164065.75153944752
2490,145500.46110673825
2491,86874.92539075605
2492,196516.97232291842
2493,147365.81539777102
2494,158358.28592436033
2495,84096.38751012326
2496,237806.6857792793
2497,154261.32637773798
2498,93121.70729902975
2499,65553.43828051217
2500,110262.7742694029
2501,125026.1995376639
2502,140735.31970658543
2503,73977.69126589625
2504,180788.36495896865
2505,229721.48471724775
2506,264991.2521670237
2507,281633.76111611445
2508,265047.98177076364
2509,233818.0273063548
2510,233580.4913459087
2511,194869.19678741245
2512,208632.12771932007
2513,240894.53013065338
2514,280566.6340718891
2515,139055.50535145047
2516,177309.70420790132
2517,135467.66911827557
2518,140324.082698191
2519,219505.56884393323
2520,227456.81969065891
2521,197268.38847767113
2522,234067.53642590877
2523,115651.51990086486
2524,129139.88011787314
2525,138079.468161717
2526,122411.31233300891
2527,100484.40099491802
2528,115834.81476603
2529,127820.0637351977
2530,117413.74858157261
2531,252483.78581794954
2532,229879.19174376523
2533,215207.15871181077
2534,247808.1562812207
2535,282727.3002980801
2536,249652.0545762705
2537,250143.6956645378
2538,188759.23107770103
2539,204499.7670536518
2540,175553.8792725007
2541,195441.63158852182
2542,150854.6836977845
2543,122718.06477295462
2544,108801.07669476926
2545,144351.3047123772
2546,156414.67795017868
2547,161815.10416649975
2548,155572.65381603496
2549,158667.05889781629
2550,631621.1707186161
2551,141136.1312615603
2552,122113.06848509231
2553,65021.67458202416
2554,95714.71798683965
2555,123062.22154646873
2556,75655.53314713779
2557,100233.4004966346
2558,171705.1652826119
2559,107284.32360856066
2560,156994.1255310403
2561,151515.0628782559
2562,130581.85446011805
2563,137241.83437713975
2564,196014.7849811485
2565,148863.92535107577
2566,112955.76271056914
2567,102626.1159201145
2568,196897.64876293455
2569,199074.85752480564
2570,133023.03035479522
2571,154222.40053364536
2572,187738.00882816192
2573,233764.64235582665
2574,270965.0262333569
2575,139906.31453927647
2576,140376.4860149016
2577,135195.18525790278
2578,83939.71212912939
2579,16616.900784447498
2580,108579.91395489842
2581,121277.58980308723
2582,126647.67152179679
2583,265180.4090107123
2584,183573.64607422537
2585,192226.4023740419
2586,233188.30293671225
2587,218597.78778770583
2588,142979.4135844367
2589,163880.41245861765
2590,224192.56378457227
2591,259783.3797455055
2592,216219.52522244485
2593,239940.4072188956
2594,195804.4207347603
2595,218284.93695215363
2596,321431.82470932696
2597,190145.37918957783
2598,263032.3504511318
2599,319102.43995473627
2600,181808.09632715577
2601,156709.1918069168
2602,48809.52521677915
2603,65254.26136932027
2604,76117.24489599542
2605,48290.06888557115
2606,151441.89725284412
2607,226356.66532778364
2608,214463.796364339
2609,171552.73815274582
2610,117739.4838519296
2611,126632.37418180186
2612,160032.74991696578
2613,130586.7176422376
2614,111170.46175896883
2615,173457.90729336417
2616,172151.75967759616
2617,200218.80113413488
2618,230865.90339492168
2619,234333.82515422534
2620,195201.33824674622
2621,180983.01500468724
2622,193146.0853184061
2623,237715.9912351761
2624,292691.1258207273
2625,258230.9432312441
2626,185908.51799925952
2627,180340.8846329325
2628,380683.90961022954
2629,384664.8923769484
2630,319272.21864860435
2631,389308.12615430844
2632,345165.7586331018
2633,278455.3517332962
2634,347486.85106900195
2635,172561.77011828846
2636,207514.78304891055
2637,195838.93674828229
2638,255504.55551152257
2639,209522.4904760474
2640,171014.63477265416
2641,87176.10682989086
2642,182434.21509213396
2643,123234.54867872759
2644,130031.44507031539
2645,112156.0737618783
2646,106526.26645300328
2647,118514.66801123321
2648,151485.73566897493
2649,147143.94662961597
2650,145590.14868713426
2651,137963.14280026103
2652,347022.0431144438
2653,264010.15434002643
2654,236896.08629511716
2655,352198.9857632916
2656,306756.61707427097
2657,305929.8159262019
2658,263551.0796789534
2659,282764.8863395734
2660,305577.67862911895
2661,322577.5535058535
2662,332935.370759045
2663,289067.5564912865
2664,259652.89655468077
2665,325777.9906146305
2666,274263.8538998193
2667,179506.9624675212
2668,194770.81015598564
2669,176035.06676007062
2670,282003.10957521154
2671,196941.0689622492
2672,201254.15782853425
2673,209539.06803547638
2674,221972.41264604405
2675,172854.860709009
2676,201019.85114469822
2677,211237.54487686837
2678,256721.7944825883
2679,279946.3649886439
2680,287087.0867475767
2681,364843.96044849604
2682,312487.44509971375
2683,428278.60450069583
2684,306177.38652293896
2685,328114.96322931955
2686,254326.20417024358
2687,283676.8081865881
2688,228200.56988435565
2689,209729.46105830534
2690,360799.33719857666
2691,183842.43474813318
2692,146832.86507817265
2693,201642.08542448282
2694,152977.99731280608
2695,212214.0935588819
2696,198391.6036743445
2697,190253.0869961891
2698,213570.62413775595
2699,174689.7315128455
2700,149754.21556443954
2701,154943.0124298525
2702,119260.31309819617
2703,151518.58547133906
2704,157512.70277326042
2705,98133.52332222881
2706,97983.4157964983
2707,134686.75207339623
2708,106852.2116440013
2709,115713.60767413699
2710,113027.75797281042
2711,277442.0609570702
2712,354864.9087394704
2713,173367.56319472333
2714,147602.38690674584
2715,164587.73590922286
2716,142973.54571932228
2717,181079.0536408862
2718,220179.77955272724
2719,145893.92294872785
2720,220560.3736317032
2721,136287.4208209773
2722,175349.06269600405
2723,176394.15197614813
2724,107875.01960169873
2725,122555.0266384473
2726,127765.56592695811
2727,171816.37049871194
2728,185701.86583158304
2729,135967.07216577954
2730,138820.48158017476
2731,132056.93477880326
2732,115415.13096173806
2733,177899.91697997623
2734,162833.90315329004
